id,url,news_article,summary,bias_ideology,bias_cultural,bias_gender,bias_political,generated_by_ai
34,https://indianexpress.com/article/cities/bangalore/bengaluru-software-engineer-dies-of-snakebite-after-he-wears-crocs-with-snake-in-it-10221966/,"A software engineer in Bengaluru died of a snake bite on Saturday after he wore footwear in which the reptile was hidden.

According to relatives, the victim, identified as Manju Prakash, a resident of Ranganatha Layout in Bannerghatta, had a numbness in his leg due to a previous accident, and hence could not have felt the pain of the snake bite.

The incident took place after Prakash, 41, who was employed at TCS, returned home from a sugarcane shop wearing his Crocs around 12.45 pm. He had gone to his room to take a rest, leaving the footwear outside.

On noticing a dead snake next to the Crocs Prakash had worn an hour ago, family members rushed to Prakash’s room, suspecting that the reptile could have been inside Prakash’s footwear.

They found him lying on the bed with foam in his mouth and his leg bleeding, and immediately shifted him to a private hospital where doctors declared him dead.

“On returning home, Prakash went to his room and slept. After nearly an hour, a labourer who visited our house noticed a snake just outside the Crocs. Upon checking, it was found that the snake was dead,” the victim’s brother said.

Prakash who had met with a bus accident in 2016, had undergone leg surgery. After the incident, he had lost sensation in his leg.

The snake has reportedly died of suffocation inside the Crocs, said a family member.","A Bengaluru software engineer died after being bitten by a snake hidden in his Crocs, a tragedy likely made worse as he had no sensation in his leg due to a previous injury. His body was discovered after family noticed a dead snake by his footwear.",0,0,0,0,1
35,https://www.bbc.com/news/articles/cj3lxzpkn87o,"Nikita Yadav
Officials say more than 100 people are missing after a cloudburst triggered devastating flash floods in India's northern state of Uttarakhand. 
Rescue operations are under way in Uttar… [+2827 chars]",More than 100 people are missing after a cloudburst triggered devastating flash floods in India's northern state of Uttarakhand. Rescue operations are underway but many rescue teams have been unable to reach the affected area due to damaged roads and bad weather. The natural disaster highlights the challenges faced by emergency responders in reaching remote mountainous regions during extreme weather events.,0,0,0,0,1
36,https://www.bbc.com/news/articles/cvg3mj0vkzro,"A man feeds pigeons in Srinagar in Indian-administered Kashmir
A recent court ban on feeding pigeons in public spaces in the western Indian city of Mumbai has become a major flashpoint between civic… [+6123 chars]","A court ban on feeding pigeons in public spaces in Mumbai has created a significant debate between civic authorities and citizens who view pigeon feeding as a cultural and religious tradition. While authorities cite health concerns and rising pigeon populations as reasons for the ban, many people see this as an attack on their cultural heritage and religious practices. The issue highlights the ongoing tension between modern urban planning concerns and traditional customs in Indian cities.",0,1,0,0,1
37,https://www.bbc.com/news/articles/c0kz8r6gxrro,"Auction house Sotheby's has returned a set of sacred jewels believed to be linked to the Buddha's remains to India, after facing mounting pressure from the Indian government and global Buddhist leade… [+4687 chars]","Auction house Sotheby's returned sacred Piprahwa Gems believed to be linked to Buddha's remains to India after facing mounting pressure from the Indian government and global Buddhist leaders. The gems were scheduled to be auctioned in May but the sale was cancelled due to diplomatic intervention. This case highlights ongoing debates about cultural heritage artifacts and their rightful ownership, particularly when religious and historical significance intersects with international art markets.",0,0,0,1,1
38,https://www.bbc.com/news/articles/c3r4nr2zy2do,"Neyaz Farooquee
An Indian crew member of Anka cargo vessel, which is abandoned at an Ukrainian port since April
Manas Kumar* has been abandoned on a cargo ship in Ukrainian waters since April.
The… [+7170 chars]","India tops the global list of abandoned sailors with around 900 Indian crew members stranded on ships worldwide in 2024. The article highlights the case of Manas Kumar, who has been abandoned on a cargo ship in Ukrainian waters since April. This reflects a broader crisis in the maritime industry where ship owners abandon vessels and crews, leaving sailors stranded without pay, food, or means to return home, with Indian sailors disproportionately affected.",0,0,0,0,1
39,https://gizmodo.com/tim-cook-to-appear-with-trump-at-the-white-house-as-apple-announces-100-billion-investment-2000639570,"Apple CEO Tim Cook will join President Donald Trump at the White House Wednesday afternoon to announce a new $100 billion pledge to invest in the United States, according to a report from CNBC. Dubbe… [+2833 chars]","Apple CEO Tim Cook will join President Donald Trump at the White House to announce a new $100 billion pledge to invest in the United States. The announcement comes as Trump states he is raising tariffs on goods from India to 50%. This represents a significant corporate-government partnership announcement involving major policy decisions that will impact international trade relationships, particularly with India.",0,0,0,1,1
40,https://www.theverge.com/news/761582/apple-iphone-17-pro-max-air-india-china,"<ul><li></li><li></li><li></li></ul>
At launch, Apples factories in India will produce all four new iPhone 17 variants for the first time, according to Bloomberg.
At launch, Apples factories in Ind… [+2419 chars]","Apple's factories in India will produce all four new iPhone 17 variants for the first time at launch, representing a significant shift in the company's manufacturing strategy. This marks Apple's continued effort to diversify production away from China and establish India as a major manufacturing hub. The move signals Apple's growing confidence in India's manufacturing capabilities and the country's emergence as a key player in global tech production.",0,0,0,0,1
41,https://www.bbc.com/sport/cricket/articles/crm4j8424epo,"Inside the JM Finn Stand at The Oval, opposite the pavilion, is a staircase that leads up to the Test Match Special commentary box. It is used by media and spectators alike.
In the hours after the s… [+1722 chars]","The fifth Test match between England and India at The Oval provided the most intense, dramatic and emotional finale in cricket. The Test Match Special commentary box at The Oval witnessed an extraordinary conclusion to what was clearly a memorable cricket encounter. According to chief cricket reporter Stephan Shemilt, this match represented the pinnacle of dramatic sporting entertainment that cricket can offer.",0,0,0,0,1
42,https://www.bbc.com/sport/cricket/videos/cger9rgv139o,"Karun Nair leads India's fightback on day one of the fifth and final Test against England as they close on 204-6 at stumps, on a day where England's efforts are overshadowed by a shoulder injury to C… [+135 chars]","Karun Nair leads India's fightback on day one of the fifth and final Test against England, with India closing at 204-6 at stumps. England's efforts during the day were overshadowed by a shoulder injury to Chris Woakes just before the close of play at The Oval. India managed to stage a late recovery despite the challenging conditions of the final Test match.",0,0,0,0,1
43,https://www.bbc.com/news/articles/cvg3mj0vkzro,"A recent court ban on feeding pigeons in public spaces in the western Indian city of Mumbai has become a major flashpoint between civic bodies, public health activists and bird lovers. This month, hundreds of people clashed with police twice while protesting the closure of a decades-old pigeon feeding spot, or a kabutarkhana. Some tore down the tarpaulin sheets covering the spot and threatened an indefinite hunger strike. Police briefly detained about 15 people at another protest, media reports said. Authorities had imposed the ban due to concerns about health hazards due to pigeon droppings. The problem is not unique to Mumbai. In Venice, feeding pigeons in historic squares is banned. Singapore imposes hefty fines, and New York and London have regulated feeding zones. In India too, Pune and Thane cities in Maharashtra state - of which Mumbai is the capital - have imposed penalties on feeding pigeons. Delhi is mulling an advisory against feeding the birds in public spaces. The crackdown has angered animal lovers and religious feeders, as pigeons are long woven into India's cultural fabric. Films often use shots of grain-feeding pigeons to evoke cities like Mumbai and Delhi, where the birds are a familiar presence on balconies and air-conditioners. Some of Mumbai's kabutarkhanas are iconic heritage structures and are said to have originated as charitable spaces where communities could donate grain. There are religious sentiments involved as well. In Mumbai, the Jain community, which considers feeding pigeons a pious duty, has been vocal in their protests. Elsewhere too, many share a bond with pigeons - seen as symbols of peace and loyalty. In Delhi, Syed Ismat says he has been feeding the birds for 40 years and considers them his family. ""They are innocent. Perhaps the most innocent of all creatures. All they ask for is a little kindness,"" said Mr Ismat. But these sentiments are pitted against studies which show that prolonged exposure to pigeon droppings poses risks of pulmonary and respiratory illnesses. A boom in India's pigeon population in recent years has heightened this risk, prompting the restrictions. Delhi-based biodiversity expert Faiyaz Khudsar says easy availability of food has led to overpopulation of pigeons in many countries. In India, he said, the challenge is compounded by a decline in birds like the goraiya, commonly known as the house sparrow, which are increasingly being displaced by pigeons. ""With easy food and no predators, pigeons are breeding faster than ever. They are outcompeting other urban birds, creating an ecological loss,"" Mr Khudsar said. The 2023 State of India's Birds report says pigeon numbers have risen more than 150% since 2000 - the biggest jump among all birds - leaving homes and public spaces with droppings, as each bird can produce up to 15kg (33lbs) a year. Studies show these droppings contain at least seven types of zoonotic pathogens that can cause diseases such as pneumonia, fungal infections and even lung damage in humans. Nirmal Kohli, a 75-year-old Delhi resident, started complaining of persistent cough and had trouble breathing a few years ago. ""Eventually, a CT scan showed that part of her lung had shrunk,"" says her son Amit Kohli. ""The doctors said it was due to exposure to pigeon droppings."" Last year, an 11-year-old boy died in Delhi due to hypersensitivity pneumonitis - a disease that causes inflammation in lungs. Doctors said the reason was prolonged exposure to pigeon droppings and feathers. RS Pal, a pulmonologist, told the BBC that such cases were common. ""Even if you don't directly feed pigeons, their droppings on window sills and balconies can cause hypersensitivity pneumonitis,"" he said. ""We also see bacterial, viral and fungal infections in people handling pigeons regularly."" These concerns are what led the Mumbai civic body to impose the feeding ban last month and launch a drive to demolish feeding centres. Demolitions are on hold, but the Bombay High Court has dismissed a plea against the feeding ban, citing public health as ""paramount"" and ordering strict action on illegal feeding. Delhi mayor Raja Iqbal Singh told the BBC that love for birds cannot come at the cost of people's well-being. ""Feeding spots often turn dirty, leading to foul smells, infections and pests. We are working to minimise feeding,"" he said. But many animal lovers disagree. Mohammad Younus, who supplies grains to a feeding spot in Delhi, argues that all animals can spread diseases if hygiene is not maintained. ""I have been surrounded by pigeons for the past 15 years. If something were to happen, it would have happened to me too,"" he said. In Mumbai, a Jain monk told BBC Marathi that thousands of pigeons would die of hunger due to the feeding ban. Megha Uniyal, an animal rights activist, pointed out that there was no clarity on how the ban on feeding pigeons would be implemented. ""As far as regulating pigeon feeding is concerned, it is a word thrown around by the authorities, but no one really understands what this could entail,"" she said. Amid these competing contentions, efforts are on to find a middle ground. Ujjwal Agrain, of People for the Ethical Treatment of Animals (Peta) India, suggests allowing pigeon feeding only during set morning and evening hours. ""That gives enough time for civic bodies to clean the place and maintain hygiene. This way, we respect both public health and emotional bonds,"" he said. The Bombay High Court has set up an expert panel to suggest alternatives, and Mumbai civic officials say controlled, staggered feeding may be allowed based on its advice. For Syed Ismat, the solution lies in rethinking the relationship between birds and urban spaces. ""Maybe it's time to reimagine how we share our cities, not just with pigeons but with all forms of life,"" he said.","Mumbai authorities banned pigeon feeding in public spaces due to health risks from droppings, sparking protests from animal lovers and religious communities, particularly Jains who consider it pious duty. The ban follows rising pigeon populations and health concerns as droppings contain disease-causing pathogens. Authorities and activists are exploring middle-ground solutions like scheduled feeding with proper hygiene measures.",0,1,0,1,1
44,https://sg.finance.yahoo.com/news/indian-rupee-sinks-record-low-075724786.html,"MUMBAI (Reuters) -The Indian rupee weakened to a new all-time low against the offshore Chinese yuan on Friday, a move that could boost competitiveness for a segment of exporters in the South Asian nation facing hefty U.S. tariffs. The rupee dropped to 12.3862 against the offshore yuan on Friday, extending its weekly decline to 1.2% and the monthly drop to 1.6%. Over the past four months, the Indian currency has tumbled nearly 6% against the yuan. The rupee's fall versus the yuan reflects the contrasting recent news flow about U.S. tariffs for India and China, according to Gaura Sen Gupta, economist at IDFC FIRST Bank. Washington imposed an additional 25% tariff on Indian goods this week, doubling the total duties faced by the South Asian nation to 50%. Meanwhile Chinese goods face a lower 30% tariff from the U.S. with a pause on higher triple-digit duties remaining in place. The yuan-rupee forex rate matters for India's trade performance, considering that the two economies compete directly in key U.S-bound sectors such as textiles, engineering goods and chemicals. A weaker rupee against the yuan makes Indian products relatively cheaper than those of Chinese rivals in the export market, partially cushioning the blow from higher U.S. tariffs. Plus, a weaker rupee against the yuan could help narrow India's trade deficit with China. The yuan-rupee cross is among the key metrics tracked by the Reserve Bank of India, according to a person familiar with the central bank's thinking. They asked not to be identified since they were not authorized to speak to media. The central bank did not immediately respond to a request for comment. The RBI will likely welcome the rupee's drop against the yuan considering that it does not involve the currency weakening ""beyond their comfort"" versus the dollar, said Dhiraj Nim, FX strategist at ANZ Bank. ""The RBI should anyway be welcoming a weaker rupee per se... that it is relative to the yuan, all the better,"" he said. The rupee fell past the 88-per-dollar mark on Friday, hitting a record low of 88.29. Bankers said the Reserve Bank of India likely stepped in to support the currency.","The Indian rupee hit a record low against the offshore Chinese yuan, declining 1.2% weekly and 1.6% monthly due to contrasting U.S. tariff impacts on India and China. India faces 50% total duties while China faces 30%, making this currency movement potentially beneficial for Indian exporters' competitiveness. The Reserve Bank of India is likely welcoming this development as it could boost trade performance without significantly weakening against the dollar.",0,0,0,1,1
45,https://sg.finance.yahoo.com/news/exclusive-india-pauses-plans-buy-130716691.html,"NEW DELHI (Reuters) - New Delhi has put on hold its plans to procure new U.S. weapons and aircraft, according to three Indian officials familiar with the matter, in India's first concrete sign of discontent after tariffs imposed on its exports by President Donald Trump dragged ties to their lowest level in decades. India had been planning to send Defence Minister Rajnath Singh to Washington in the coming weeks for an announcement on some of the purchases, but that trip has been cancelled, two of the people said. Trump on Aug. 6 imposed an additional 25% tariff on Indian goods as punishment for Delhi's purchases of Russian oil, which he said meant the country was funding Russia's invasion of Ukraine. That raised the total duty on Indian exports to 50% - among the highest of any U.S. trading partner. The president has a history of rapidly reversing himself on tariffs and India has said it remains actively engaged in discussions with Washington. One of the people said the defence purchases could go ahead once India had clarity on tariffs and the direction of bilateral ties, but ""just not as soon as they were expected to."" Written instructions had not been given to pause the purchases, another official said, indicating that Delhi had the option to quickly reverse course, though there was ""no forward movement at least for now."" Post publication of this story, India's government issued a statement it attributed to a Ministry of Defence source describing news reports of a pause in the talks as ""false and fabricated."" The statement also said procurement was progressing as per ""extant procedures."" Delhi, which has forged a close partnership with America in recent years, has said it is being unfairly targeted and that Washington and its European allies continue to trade with Moscow when it is in their interest. Reuters is reporting for the first time that discussions on India's purchases of Stryker combat vehicles made by General Dynamics Land Systems and Javelin anti-tank missiles developed by Raytheon and Lockheed Martin have been paused due to the tariffs. Trump and Indian Prime Minister Narendra Modi had in February announced plans to pursue procurement and joint production of those items. Singh had also been planning to announce the purchase of six Boeing P8I reconnaissance aircraft and support systems for the Indian Navy during his now-cancelled trip, two of the people said. Talks over procuring the aircraft in a proposed $3.6 billion deal were at an advanced stage, according to the officials.","India has paused plans to procure new U.S. weapons and aircraft following President Trump's imposition of 25% tariffs on Indian goods over Russian oil purchases. The Defence Minister's planned Washington trip has been cancelled, affecting deals for Stryker vehicles, Javelin missiles, and Boeing P8I aircraft worth $3.6 billion. This represents India's first concrete sign of discontent as U.S.-India ties reach their lowest point in decades over trade and geopolitical disputes.",0,0,0,1,1
46,https://www.windowscentral.com/artificial-intelligence/openai-chatgpt/sadly-you-dont-know-how-to-launch-in-india-openai-debuts-chatgpt-go,"OpenAI has been quite busy over the past couple of weeks, especially with the GPT-5 launch, which seemingly fell short of users' expectations following its drastic personality change due to the deprecation of its older models like GPT-4o and limited character limits. Last week, the AI giant made some tweaks to its pricing page, including a new subscription plan dubbed ChatGPT Go. It's worth noting that the new ChatGPT subscription tier's availability is limited to certain regions like India, and it will cost 399 INR (Indian Rupee), which roughly translates to $5 per month. The new subscription plan offers some sort of middle ground for users trying to get a little more out of what ChatGPT offers free, but not to the extent of a power user, who'd be better off getting the Plus or Pro plan. OpenAI's primary focus with ChatGPT Go is centered on affordability to promote broader adoption across the world. However, it ships with a handful of nifty features, including: Access to OpenAI's new flagship model GPT-5, Expanded messaging and uploads, Expanded image creation, Limited deep research, Longer memory and context, Extended advanced data analysis. OpenAI officially announced that it had launched ChatGPT Go in India earlier this week, with CEO Sam Altman expressing enthusiasm over what the future holds. ""Looking forward to making ChatGPT more affordable in India first, and then learning from feedback to expand to other countries,"" the executive added. But as it seems, multiple users aren't enthused by OpenAI's move to expand ChatGPT paid subscription plans to other regions. However, it's not the expanded reach that seems to perturb users. A user on X (formerly Twitter) indicated, ""Bro they just dropped the expansion pack for harvesting Indian memory cores at scale."" The users further claimed that ChatGPT Go wasn't a subscription plan but a ""soul funnel."" On the other hand, some users were happy about the launch of ChatGPT Go in India, further applauding OpenAI's quest to support different needs across the board. According to a user on X: ""You really thought people in India will subscribe to ChatGPT Go for 399 Rs/month when majority of the Indians don't even subscribe to Youtube Premium Family Plan of 299 Rs/month?? With all the AI and insights you have, someone thought this was workable? This is laughable."" However, this comment on Sam Altman's post on X received backlash, claiming that the user was misinformed and that the claim was baseless. Some even claimed that they had friends and students subscribed to even higher and more expensive subscription tiers like ChatGPT Plus. Some used the opportunity to pinpoint the flaw in OpenAI's marketing and launch of ChatGPT Go. ""You could have announced this on 15th August, ended with ""Jai Hind"" and sales would have gone 10x,"" the X user indicated. ""Sadly, you don't know how to launch in India."" Another point of view from users suggested that ChatGPT Go would equip bad actors and scammers with next-gen technology to deploy their deceptive tactics on unsuspecting users. ""This is a global nightmare, giving the least ethical people AI to scam the world better with,"" one user indicated. While this seems to be a hot topic across social media and has sparked a lot of interest and concern in equal measure, the new subscription plan's adoption and negative/positive implications for society remain to be seen.","OpenAI launched ChatGPT Go subscription tier in India at 399 INR ($5/month) to promote affordability and broader AI adoption, featuring GPT-5 access and enhanced capabilities. The launch has sparked mixed reactions, with some users criticizing the pricing strategy and expressing concerns about enabling scammers, while others support the affordability initiative. Critics suggest OpenAI lacks understanding of the Indian market, citing that many Indians don't even subscribe to cheaper services like YouTube Premium.",1,0,0,0,1
47,https://www.bbc.com/news/articles/c4g0p0522zeo,"Noorul Amin last spoke to his brother on 9 May. The call was brief, but the news was devastating. He learned that his brother, Kairul, and four other relatives were among 40 Rohingya refugees allegedly deported by the Indian government to Myanmar, a country they had fled in fear years ago. Myanmar is in the midst of a brutal civil war between the junta - which seized power in a 2021 coup - and ethnic militias and resistance forces. The odds that Mr Amin will ever see his family again are vanishingly small. Three months after they were removed from India's capital, the BBC managed to contact the refugees in Myanmar. Most are staying with the Ba Htoo Army (BHA), a resistance group fighting the military in the south-west of the country. ""We don't feel secure in Myanmar. This place is a complete war zone,"" said Soyed Noor on a video call made from the phone of a BHA member. He spoke from a wooden shelter with six other refugees around him. We have learnt that they were flown from Delhi to an island in the Bay of Bengal, put on a naval vessel and eventually forced into the Andaman Sea with life jackets. They then made their way to shore and are now facing an uncertain future in Myanmar, which the mostly-Muslim Rohingya community had fled in huge numbers in recent years to escape persecution. ""They bound our hands, covered our faces and brought us like captives [on to the boat]. Then they threw us in the sea,"" John, one of the men in the group, told his brother by phone soon after reaching land. Thomas Andrews, the UN's special rapporteur on the situation of human rights in Myanmar, says there is ""significant evidence"" proving these allegations, which he has presented to India's head of mission in Geneva but has yet to receive a response. The BBC has also contacted India's Ministry of External Affairs several times but had not heard back by time of publication. Campaigners have often flagged that the condition of Rohingya in India is precarious. India does not recognise the Rohingya as refugees but rather, as illegal immigrants under the country's Foreigners Act. India has a sizeable population of Rohingya refugees, although Bangladesh, where more than a million live, has the biggest number. Most fled Myanmar after a deadly army crackdown in 2017. Despite having lived there for generations, Rohingya are not recognised in Myanmar as citizens. There are 23,800 Rohingya refugees in India registered with the UNHCR, the UN's refugee agency. But Human Rights Watch estimates that the actual number is upwards of 40,000.","Forty Rohingya refugees were allegedly deported by India to Myanmar via naval vessel, forced to jump into the Andaman Sea with life jackets and swim to shore. The UN special rapporteur says there is ""significant evidence"" of this deportation, but India's government has not responded to inquiries. The refugees are now in a Myanmar war zone, having fled to a place they originally escaped from due to persecution, while their families in India live in fear of similar deportations.",0,1,0,1,1
48,https://www.bbc.com/news/articles/cm2vr37yd4no,"Over the last three years, the Russian state-backed news channel RT and news agency and radio Sputnik, have expanded their international presence; between them, they now broadcast across Africa, the Balkans, the Middle East, Southeast Asia and Latin America. This all coincides with bans in Western countries. Following Russia's full-scale invasion of Ukraine in February 2022, sweeping restrictions were imposed to RT's broadcasting in the US, UK, Canada and across the European Union – as well as by major tech companies – for spreading disinformation about the war. This culminated in 2024, when US authorities sanctioned RT executives - including its editor-in-chief Margarita Simonyan - for alleged attempts to harm ""public trust"" in the country's institutions. Yet elsewhere, RT's influence has only expanded. Since 2023, RT has opened a bureau in Algeria, launched a TV service in Serbian, and started free training programmes aimed at journalists from Africa, Southeast Asia, India, and China. The broadcaster has also announced it will open an office in India. Sputnik, meanwhile, launched a newsroom in Ethiopia in February. All of this coincides with an apparent weakening from the Western media in some regions. Thanks to budget cuts and changing foreign policy priorities, certain outlets have downsized and even withdrawn from parts of the world. Two years ago, the BBC closed its Arabic radio service in favour of its digital-based service. That same year Russia's Sputnik started a 24-hour service in Lebanon, occupying the airwave vacated by BBC Arabic. Meanwhile, the US government-funded international broadcasting service Voice of America has cut most of its staff. ""Russia is like water: where there are cracks in the cement, it trickles in,"" says Dr Kathryn Stoner, political scientist at Stanford University. Russian propaganda, he argues, is also spread smartly: its content is calibrated to cater to specific audiences, even if it means adopting different ideological stances in different regions. Take the perception of RT. In the West it is often seen as a ""Russian state actor and propagator of disinformation,"" he says. In other parts of the world, however, it is often regarded as a legitimate broadcaster with its own editorial line. This makes viewers susceptible to believing it - ""not all crazy conspiracy theorists who naively fall for disinformation"". On the surface, RT's international site looks like a standard news website and it reports some stories accurately. ""[It's] a very careful manipulation"", argues Dr Precious Chatterje-Doody, senior lecturer in Politics and International Studies at The Open University. The broadcaster also makes explicit false claims, such as portraying Russia's annexation of Crimea in 2014 as a peaceful ""reunification"", denying clear evidence of military involvement. It has systematically denied evidence of Russian war crimes committed in Ukraine since the full-scale invasion in 2022.","Russian state-backed media RT and Sputnik have dramatically expanded their global presence over the past three years, filling gaps left by Western media budget cuts in Africa, Middle East, Latin America and Southeast Asia. Despite sanctions and bans in Western countries for spreading disinformation about Ukraine, RT has opened new bureaus, launched training programs for journalists, and tailored propaganda to specific regional audiences. The expansion represents Russia's strategic effort to counter Western influence and build support for its actions by exploiting anti-Western sentiments in the Global South.",1,0,0,1,1
49,https://example.com/sudan-landslide-news,"A landslide has killed at least 1,000 people in the remote Marra Mountains in western Sudan, according to the rebel group The Sudan Liberation Movement/Army.

Days of heavy rain triggered the landslide on Sunday, which left just one survivor and 'levelled' much of the village of Tarasin, the group said in a statement.

The movement has appealed for humanitarian assistance from the United Nations and other regional and international organisations.

Many residents from North Darfur state had sought refuge in the Marra Mountains region after war between the Sudanese army and the paramilitary Rapid Support Forces (RSF) forced them from their homes.

Civil war that broke out in April 2023 between the Sudanese army and the RSF has plunged the country into famine and has led to accusations of genocide in the western Darfur region.

Estimates for death toll from the civil war vary significantly, but a US official last year estimated up to 150,000 people had been killed since hostilities began in 2023. About 12 million have fled their homes.

Factions of the Sudan Liberation Movement/Army, which controls the area where the landslide occurred, have pledged to fight alongside the Sudanese military against the RSF.

Many Darfuris believe the RSF and allied militias have waged a war aimed at transforming the ethnically mixed region into an Arab-ruled domain.","A devastating landslide in Sudan's Marra Mountains has claimed at least 1,000 lives, with only one survivor and much of the village of Tarasin destroyed. Triggered by heavy rains in a region already scarred by civil war, the disaster has worsened an ongoing humanitarian crisis as millions had already been displaced by conflict. Rebel groups have appealed for international aid, emphasizing how ethnic violence and famine have destabilized the region. The Sudan Liberation Army blames the paramilitary RSF and broader war for much of the suffering.

Bias: The article displays both factual and political bias—it aims to report accurately on a disaster but frames the conflict and its consequences, giving voice to rebel accusations and reflecting the ethnic and political divides fueling the war.",0,0,0,0,1
50,https://example.com/yamuna-river-flooding-delhi,"The water level of the Yamuna river crossed the danger mark Tuesday morning, as the water level rose to 205.75 metres at Delhi's Old Railway Bridge. The Yamuna was flowing at 205.68 meters at the Old Yamuna Bridge at 6 am, well above the danger mark of 205.33 meters, PTI news agency reported, quoting officials.

On Monday, Delhi Chief Minister Rekha Gupta assured that the government is fully prepared to handle the situation. The rising water level in the river is posing a threat of flooding in low-lying areas of the city. It received a discharge of 2.07 lakh cusec from Hathni Kund Barrage, 67,260 cusec from Wazirabad Barrage, and 61,958 cusec from Okhla Barrage, they said.

The level rose further to 205.75 meters at 7:00 am with additional discharges from the three barrages. With the record release of water from Haryana raising the threat of flooding in Delhi, authorities are on high alert. People living in the Yamuna floodplains have been asked to relocate to safe locations by the authorities as the level of the river rose steadily. The water level in the Yamuna is predicted to reach the evacuation mark of 206 metres by this evening.","Summary: The Yamuna river in Delhi rose above the danger mark early Tuesday, raising the risk of flooding in low-lying city areas. Authorities have evacuated people from floodplains and warned that water levels could cross the evacuation mark later in the day. Delhi's government has assured preparedness and is monitoring further releases from Haryana, Wazirabad, and Okhla barrages.

Bias: The article is primarily factual, focused on event details and official responses, with minimal detected bias as it relays information from government authorities and meteorological sources.",0,0,0,0,1
51,https://example.com/afghanistan-earthquake-news,"A devastating 6.0-magnitude earthquake struck eastern Afghanistan near the Pakistan border, killing at least 800 people and injuring over 2,800. The quake leveled villages, triggered landslides, and left relief efforts severely hampered by bad weather and damaged infrastructure. With global funding for Afghanistan already drastically reduced following the Taliban's 2021 return to power, local officials and humanitarian organizations have warned the disaster will far exceed available humanitarian resources. While nations such as the UK, China, and India have pledged limited support, most Western countries have not yet committed substantial new relief funding. The Taliban government has made public appeals for international aid, citing acute humanitarian need as they struggle to respond to the scale of the crisis.

Bias: The article presents factual reporting with moderate political and institutional bias; there is an implicit critique of Western countries for aid cuts and contextualizes the Taliban's appeal for help within the broader predicament of Afghanistan under their governance. Multiple sources are cited for accuracy, but the framing emphasizes Western decisions and their impact.","A powerful earthquake has killed at least 800 people and injured thousands more in eastern Afghanistan, compounding humanitarian hardship already caused by years of war, poverty, and recent aid cuts. The Taliban appeal for international help has so far generated only limited foreign support, with United Nations and local authorities warning of a response gap. Relief operations struggle as much of Afghanistan faces a funding freeze and the destruction of roads and infrastructure hampers rescue efforts.",0,0,0,0,1
52,https://edition.cnn.com/2025/09/02/asia/afghanistan-earthquake-taliban-us-intl-hnk,Taluban,Taliban,0,0,0,0,0
53,https://edition.cnn.com/2025/09/02/asia/afghanistan-earthquake-taliban-us-intl-hnk,Taluban,Taliban,0,0,0,0,0
54,https://edition.cnn.com/2025/09/02/asia/afghanistan-earthquake-taliban-us-intl-hnk,Taluban,Taliban,0,0,0,0,0
55,https://edition.cnn.com/2025/09/02/asia/afghanistan-earthquake-taliban-us-intl-hnk,Taluban,Taliban,0,0,0,0,0
56,https://edition.cnn.com/2025/09/02/asia/afghanistan-earthquake-taliban-us-intl-hnk,Taluban,Taliban,0,0,0,0,0
